Transaction_ID,Product
15733,canned beer
15734,other vegetables
15735,cream cheese 
15736,fruit/vegetable juice
15737,chicken
15738,whole milk
15739,rolls/buns
15740,butter
15741,fruit/vegetable juice
15742,flour
15743,tropical fruit
15744,citrus fruit
15745,whole milk
15746,seasonal products
15747,hard cheese
15748,brown bread
15749,bottled beer
15750,pip fruit
15751,whole milk
15752,rolls/buns
15753,whole milk
15754,domestic eggs
15755,root vegetables
15756,pork
15757,whole milk
15758,yogurt
15759,ham
15760,rolls/buns
15761,tropical fruit
15762,butter
15763,frozen meals
15764,brown bread
15765,curd
15766,citrus fruit
15767,grapes
15768,berries
15769,coffee
15770,grapes
15771,frozen meals
15772,pickled vegetables
15773,root vegetables
15774,instant coffee
15775,berries
15776,root vegetables
15777,tropical fruit
15778,light bulbs
15779,rolls/buns
15780,yogurt
15781,soda
15782,pastry
15783,specialty chocolate
15784,long life bakery product
15785,pork
15786,ham
15787,specialty bar
15788,tropical fruit
15789,packaged fruit/vegetables
15790,other vegetables
15791,root vegetables
15792,frozen meals
15793,frozen vegetables
15794,tropical fruit
15795,whole milk
15796,canned beer
15797,whole milk
15798,brown bread
15799,hair spray
15800,other vegetables
15801,roll products 
15802,whole milk
15803,ketchup
15804,pet care
15805,whole milk
15806,bottled beer
15807,whole milk
15808,yogurt
15809,curd
15810,frozen potato products
15811,sliced cheese
15812,rolls/buns
15813,coffee
15814,other vegetables
15815,hard cheese
15816,canned beer
15817,condensed milk
15818,brown bread
15819,ice cream
15820,ice cream
15821,dishes
15822,root vegetables
15823,flower (seeds)
15824,citrus fruit
15825,bottled beer
15826,pork
15827,curd
15828,pasta
15829,root vegetables
15830,whole milk
15831,bottled beer
15832,berries
15833,sliced cheese
15834,napkins
15835,pip fruit
15836,pip fruit
15837,hard cheese
15838,beef
15839,liquor (appetizer)
15840,liquor
15841,frozen potato products
15842,cake bar
15843,grapes
15844,other vegetables
15845,specialty chocolate
15846,seasonal products
15847,root vegetables
15848,whole milk
15849,whipped/sour cream
15850,pork
15851,butter milk
15852,chicken
15853,whole milk
15854,butter
15855,brown bread
15856,whole milk
15857,tropical fruit
15858,tropical fruit
15859,rolls/buns
15860,ice cream
15861,citrus fruit
15862,soft cheese
15863,tropical fruit
15864,butter
15865,hard cheese
15866,whole milk
15867,processed cheese
15868,other vegetables
15869,curd
15870,long life bakery product
15871,mayonnaise
15872,other vegetables
15873,coffee
15874,whole milk
15875,canned beer
15876,frozen vegetables
15877,butter
15878,root vegetables
15879,whole milk
15880,hamburger meat
15881,oil
15882,cookware
15883,yogurt
15884,other vegetables
15885,other vegetables
15886,citrus fruit
15887,citrus fruit
15888,root vegetables
15889,soda
15890,citrus fruit
15891,brown bread
15892,whole milk
15893,grapes
15894,root vegetables
15895,soda
15896,whipped/sour cream
15897,rolls/buns
15898,whole milk
15899,whole milk
15900,yogurt
15901,bottled water
15902,rolls/buns
15903,beef
15904,white wine
15905,specialty chocolate
15906,rolls/buns
15907,liquor
15908,canned beer
15909,whole milk
15910,yogurt
15911,condensed milk
15912,bottled beer
15913,berries
15914,whipped/sour cream
15915,grapes
15916,other vegetables
15917,pip fruit
15918,citrus fruit
15919,soft cheese
15920,tropical fruit
15921,pork
15922,pip fruit
15923,root vegetables
15924,UHT-milk
15925,soda
15926,root vegetables
15927,canned beer
15928,soda
15929,pastry
15930,brown bread
15931,curd
15932,herbs
15933,beef
15934,whole milk
15935,hamburger meat
15936,sugar
15937,whole milk
15938,butter milk
15939,whole milk
15940,other vegetables
15941,detergent
15942,tropical fruit
15943,whole milk
15944,rolls/buns
15945,rolls/buns
15946,root vegetables
15947,fruit/vegetable juice
15948,brown bread
15949,whole milk
15950,pip fruit
15951,tropical fruit
15952,yogurt
15953,whole milk
15954,white bread
15955,pastry
15956,rolls/buns
15957,whole milk
15958,tropical fruit
15959,chicken
15960,sausage
15961,margarine
15962,pork
15963,beef
15964,specialty bar
15965,other vegetables
15966,pastry
15967,instant coffee
15968,whipped/sour cream
15969,grapes
15970,other vegetables
15971,packaged fruit/vegetables
15972,red/blush wine
15973,whole milk
15974,whole milk
15975,onions
15976,coffee
15977,whole milk
15978,other vegetables
15979,yogurt
15980,packaged fruit/vegetables
15981,whole milk
15982,pastry
15983,bottled water
15984,dessert
15985,sugar
15986,tropical fruit
15987,processed cheese
15988,semi-finished bread
15989,pip fruit
15990,rolls/buns
15991,beef
15992,whole milk
15993,syrup
15994,root vegetables
15995,soda
15996,berries
15997,root vegetables
15998,frozen vegetables
15999,frozen meals
16000,root vegetables
16001,domestic eggs
16002,whole milk
16003,yogurt
16004,hamburger meat
16005,grapes
16006,sparkling wine
16007,other vegetables
16008,tropical fruit
16009,margarine
16010,soda
16011,brandy
16012,hard cheese
16013,yogurt
16014,dessert
16015,brandy
16016,salty snack
16017,coffee
16018,whole milk
16019,soda
16020,ice cream
16021,bottled water
16022,frozen fish
16023,soft cheese
16024,soda
16025,whole milk
16026,spices
16027,root vegetables
16028,UHT-milk
16029,whole milk
16030,frozen meals
16031,cream cheese 
16032,dessert
16033,bottled beer
16034,sliced cheese
16035,rolls/buns
16036,chocolate
16037,canned beer
16038,butter milk
16039,butter
16040,brown bread
16041,bottled beer
16042,specialty chocolate
16043,canned fish
16044,domestic eggs
16045,soda
16046,canned beer
16047,brown bread
16048,yogurt
16049,popcorn
16050,bottled beer
16051,other vegetables
16052,soda
16053,other vegetables
16054,salty snack
16055,long life bakery product
16056,frozen meals
16057,rolls/buns
16058,pastry
16059,bottled water
16060,other vegetables
16061,whole milk
16062,other vegetables
16063,salty snack
16064,curd
16065,tropical fruit
16066,curd
16067,UHT-milk
16068,specialty bar
16069,pork
16070,pastry
16071,whole milk
16072,ketchup
16073,frozen meals
16074,nuts/prunes
16075,root vegetables
16076,seasonal products
16077,soft cheese
16078,bottled beer
16079,rolls/buns
16080,rolls/buns
16081,cocoa drinks
16082,root vegetables
16083,margarine
16084,whole milk
16085,pork
16086,dish cleaner
16087,whole milk
16088,chocolate
16089,rolls/buns
16090,whole milk
16091,whole milk
16092,rolls/buns
16093,frozen potato products
16094,specialty bar
16095,whipped/sour cream
16096,UHT-milk
16097,rolls/buns
16098,pip fruit
16099,pastry
16100,brown bread
16101,yogurt
16102,pastry
16103,tropical fruit
16104,tropical fruit
16105,ham
16106,root vegetables
16107,pastry
16108,sausage
16109,bottled beer
16110,white bread
16111,specialty chocolate
16112,dog food
16113,sparkling wine
16114,other vegetables
16115,condensed milk
16116,coffee
16117,waffles
16118,napkins
16119,canned beer
16120,whole milk
16121,dessert
16122,ice cream
16123,canned beer
16124,prosecco
16125,berries
16126,root vegetables
16127,tropical fruit
16128,frozen meals
16129,ham
16130,whole milk
16131,yogurt
16132,meat
16133,yogurt
16134,frozen vegetables
16135,citrus fruit
16136,salt
16137,shopping bags
16138,chocolate
16139,domestic eggs
16140,pip fruit
16141,oil
16142,butter milk
16143,butter
16144,roll products 
16145,hard cheese
16146,citrus fruit
16147,hygiene articles
16148,soda
16149,butter milk
16150,rolls/buns
16151,tropical fruit
16152,other vegetables
16153,onions
16154,other vegetables
16155,citrus fruit
16156,bottled water
16157,citrus fruit
16158,specialty bar
16159,citrus fruit
16160,rolls/buns
16161,specialty chocolate
16162,canned beer
16163,waffles
16164,soda
16165,soft cheese
16166,frozen meals
16167,yogurt
16168,napkins
16169,seasonal products
16170,curd
16171,chicken
16172,coffee
16173,other vegetables
16174,tropical fruit
16175,liquor
16176,domestic eggs
16177,syrup
16178,spread cheese
16179,fruit/vegetable juice
16180,bottled beer
16181,other vegetables
16182,other vegetables
16183,napkins
16184,dishes
16185,sausage
16186,frozen vegetables
16187,specialty bar
16188,red/blush wine
16189,specialty bar
16190,cream cheese 
16191,whole milk
16192,rolls/buns
16193,yogurt
16194,grapes
16195,rice
16196,whipped/sour cream
16197,frozen vegetables
16198,soda
16199,other vegetables
16200,whole milk
16201,condensed milk
16202,frozen meals
16203,root vegetables
16204,sausage
16205,ham
16206,bottled beer
16207,canned beer
16208,tropical fruit
16209,brown bread
16210,butter
16211,onions
16212,grapes
16213,butter
16214,root vegetables
16215,herbs
16216,yogurt
16217,misc. beverages
16218,pip fruit
16219,soda
16220,bottled beer
16221,other vegetables
16222,bottled beer
16223,brown bread
16224,yogurt
16225,salty snack
16226,butter
16227,flour
16228,whipped/sour cream
16229,rolls/buns
16230,cream cheese 
16231,frozen vegetables
16232,sugar
16233,processed cheese
16234,pip fruit
16235,bottled water
16236,whole milk
16237,beef
16238,root vegetables
16239,beef
16240,whole milk
16241,herbs
16242,yogurt
16243,shopping bags
16244,newspapers
16245,other vegetables
16246,meat
16247,yogurt
16248,citrus fruit
16249,citrus fruit
16250,detergent
16251,hamburger meat
16252,soda
16253,whole milk
16254,whole milk
16255,citrus fruit
16256,butter
16257,rolls/buns
16258,soda
16259,tropical fruit
16260,pork
16261,rolls/buns
16262,cream cheese 
16263,yogurt
16264,yogurt
16265,butter
16266,soda
16267,rolls/buns
16268,tropical fruit
16269,processed cheese
16270,sliced cheese
16271,rolls/buns
16272,UHT-milk
16273,other vegetables
16274,shopping bags
16275,dessert
16276,root vegetables
16277,bottled water
16278,bottled water
16279,tropical fruit
16280,rolls/buns
16281,onions
16282,tropical fruit
16283,hamburger meat
16284,sausage
16285,citrus fruit
16286,pastry
16287,whole milk
16288,bottled beer
16289,bottled water
16290,root vegetables
16291,other vegetables
16292,other vegetables
16293,rolls/buns
16294,specialty bar
16295,frozen fish
16296,ham
16297,margarine
16298,rolls/buns
16299,tropical fruit
16300,beef
16301,curd
16302,frozen dessert
16303,napkins
16304,shopping bags
16305,margarine
16306,root vegetables
16307,pastry
16308,canned beer
16309,rolls/buns
16310,hamburger meat
16311,yogurt
16312,tropical fruit
16313,cream cheese 
16314,whole milk
16315,frozen vegetables
16316,pasta
16317,pip fruit
16318,whipped/sour cream
16319,whole milk
16320,chocolate
16321,misc. beverages
16322,yogurt
16323,sausage
16324,rolls/buns
16325,hard cheese
16326,chocolate
16327,root vegetables
16328,beverages
16329,rolls/buns
16330,cream cheese 
16331,rolls/buns
16332,zwieback
16333,whole milk
16334,shopping bags
16335,cereals
16336,chocolate
16337,beef
16338,curd
16339,pork
16340,cream cheese 
16341,other vegetables
16342,specialty chocolate
16343,berries
16344,frozen vegetables
16345,yogurt
16346,rolls/buns
16347,dog food
16348,fish
16349,berries
16350,tropical fruit
16351,cream cheese 
16352,whole milk
16353,tropical fruit
16354,bottled beer
16355,tropical fruit
16356,misc. beverages
16357,soda
16358,hamburger meat
16359,rolls/buns
16360,onions
16361,cocoa drinks
16362,hygiene articles
16363,sausage
16364,canned fish
16365,other vegetables
16366,bottled water
16367,shopping bags
16368,other vegetables
16369,tea
16370,sausage
16371,soda
16372,onions
16373,whole milk
16374,beverages
16375,rolls/buns
16376,other vegetables
16377,rolls/buns
16378,grapes
16379,butter milk
16380,oil
16381,curd
16382,sauces
16383,yogurt
16384,bottled water
16385,canned beer
16386,citrus fruit
16387,frozen meals
16388,other vegetables
16389,liquor
16390,misc. beverages
16391,rolls/buns
16392,whole milk
16393,tropical fruit
16394,pastry
16395,other vegetables
16396,pip fruit
16397,specialty chocolate
16398,grapes
16399,liquor (appetizer)
16400,root vegetables
16401,root vegetables
16402,brandy
16403,soda
16404,other vegetables
16405,ham
16406,soda
16407,soda
16408,other vegetables
16409,hamburger meat
16410,whole milk
16411,root vegetables
16412,salty snack
16413,soda
16414,berries
16415,brown bread
16416,root vegetables
16417,dishes
16418,frozen dessert
16419,other vegetables
16420,pip fruit
16421,soda
16422,rum
16423,pot plants
16424,dessert
16425,frozen fish
16426,whole milk
16427,seasonal products
16428,soda
16429,meat
16430,rolls/buns
16431,yogurt
16432,hamburger meat
16433,berries
16434,soda
16435,long life bakery product
16436,tropical fruit
16437,hard cheese
16438,liquor
16439,whole milk
16440,pip fruit
16441,frozen vegetables
16442,soda
16443,root vegetables
16444,sausage
16445,berries
16446,berries
16447,sausage
16448,frozen fish
16449,white bread
16450,dishes
16451,soda
16452,whole milk
16453,butter
16454,canned beer
16455,misc. beverages
16456,berries
16457,ice cream
16458,chocolate
16459,chicken
16460,root vegetables
16461,citrus fruit
16462,whole milk
16463,tropical fruit
16464,chocolate
16465,white wine
16466,citrus fruit
16467,detergent
16468,rolls/buns
16469,whole milk
16470,margarine
16471,soda
16472,pork
16473,shopping bags
16474,condensed milk
16475,beef
16476,citrus fruit
16477,whole milk
16478,chewing gum
16479,sliced cheese
16480,pork
16481,frozen meals
16482,pip fruit
16483,tropical fruit
16484,frozen meals
16485,frozen vegetables
16486,curd
16487,chicken
16488,soda
16489,bottled water
16490,citrus fruit
16491,canned beer
16492,bottled water
16493,cake bar
16494,beef
16495,rolls/buns
16496,soda
16497,ice cream
16498,citrus fruit
16499,white wine
16500,UHT-milk
16501,bottled water
16502,whole milk
16503,root vegetables
16504,UHT-milk
16505,spread cheese
16506,yogurt
16507,soft cheese
16508,red/blush wine
16509,white bread
16510,yogurt
16511,brandy
16512,pork
16513,bottled water
16514,soda
16515,soda
16516,bottled water
16517,turkey
16518,whole milk
16519,baking powder
16520,grapes
16521,dessert
16522,whole milk
16523,curd
16524,canned beer
16525,whole milk
16526,whole milk
16527,tropical fruit
16528,candles
16529,root vegetables
16530,root vegetables
16531,other vegetables
16532,grapes
16533,rolls/buns
16534,zwieback
16535,root vegetables
16536,other vegetables
16537,root vegetables
16538,cream cheese 
16539,rolls/buns
16540,white wine
16541,chicken
16542,bottled beer
16543,dessert
16544,yogurt
16545,rolls/buns
16546,fruit/vegetable juice
16547,meat
16548,whole milk
16549,whole milk
16550,tropical fruit
16551,pork
16552,canned fish
16553,fruit/vegetable juice
16554,beef
16555,tropical fruit
16556,coffee
16557,sausage
16558,citrus fruit
16559,citrus fruit
16560,red/blush wine
16561,pastry
16562,other vegetables
16563,newspapers
16564,root vegetables
16565,sliced cheese
16566,berries
16567,grapes
16568,citrus fruit
16569,citrus fruit
16570,tropical fruit
16571,sugar
16572,other vegetables
16573,butter milk
16574,rolls/buns
16575,meat
16576,white bread
16577,grapes
16578,rolls/buns
16579,semi-finished bread
16580,rolls/buns
16581,citrus fruit
16582,frozen vegetables
16583,berries
16584,root vegetables
16585,pet care
16586,tropical fruit
16587,onions
16588,pork
16589,butter
16590,citrus fruit
16591,beef
16592,cake bar
16593,whole milk
16594,whole milk
16595,yogurt
16596,frozen fish
16597,other vegetables
16598,root vegetables
16599,UHT-milk
16600,UHT-milk
16601,brown bread
16602,sausage
16603,yogurt
16604,root vegetables
16605,citrus fruit
16606,bottled beer
16607,pip fruit
16608,rolls/buns
16609,root vegetables
16610,soda
16611,dessert
16612,tropical fruit
16613,sausage
16614,rolls/buns
16615,whole milk
16616,chocolate
16617,bottled water
16618,pork
16619,butter
16620,pastry
16621,citrus fruit
16622,whole milk
16623,herbs
16624,organic sausage
16625,root vegetables
16626,whole milk
16627,hard cheese
16628,citrus fruit
16629,grapes
16630,specialty bar
16631,white wine
16632,herbs
16633,yogurt
16634,brown bread
16635,other vegetables
16636,bottled beer
16637,frozen vegetables
16638,sausage
16639,candy
16640,candy
16641,tropical fruit
16642,shopping bags
16643,fruit/vegetable juice
16644,whole milk
16645,beef
16646,whipped/sour cream
16647,grapes
16648,rolls/buns
16649,tropical fruit
16650,root vegetables
16651,yogurt
16652,fruit/vegetable juice
16653,pastry
16654,tropical fruit
16655,soda
16656,root vegetables
16657,sausage
16658,tropical fruit
16659,yogurt
16660,pip fruit
16661,pastry
16662,tidbits
16663,pork
16664,liquor (appetizer)
16665,hamburger meat
16666,pork
16667,curd
16668,chocolate
16669,canned beer
16670,mustard
16671,tropical fruit
16672,chicken
16673,other vegetables
16674,rolls/buns
16675,hard cheese
16676,house keeping products
16677,packaged fruit/vegetables
16678,beef
16679,instant coffee
16680,curd
16681,beef
16682,pork
16683,soda
16684,popcorn
16685,whole milk
16686,citrus fruit
16687,canned beer
16688,beef
16689,rolls/buns
16690,shopping bags
16691,bottled beer
16692,coffee
16693,shopping bags
16694,beef
16695,shopping bags
16696,brown bread
16697,grapes
16698,other vegetables
16699,white wine
16700,canned beer
16701,pork
16702,cat food
16703,pork
16704,bottled water
16705,bottled water
16706,soda
16707,canned beer
16708,tropical fruit
16709,popcorn
16710,whole milk
16711,onions
16712,pork
16713,whole milk
16714,yogurt
16715,root vegetables
16716,chicken
16717,zwieback
16718,chicken
16719,curd
16720,margarine
16721,meat
16722,salt
16723,napkins
16724,misc. beverages
16725,processed cheese
16726,chicken
16727,whole milk
16728,cream cheese 
16729,citrus fruit
16730,red/blush wine
16731,tropical fruit
16732,whole milk
16733,other vegetables
16734,whole milk
16735,whole milk
16736,whipped/sour cream
16737,beef
16738,pasta
16739,curd
16740,tropical fruit
16741,other vegetables
16742,cream cheese 
16743,sausage
16744,ham
16745,yogurt
16746,butter
16747,citrus fruit
16748,domestic eggs
16749,newspapers
16750,semi-finished bread
16751,bottled beer
16752,berries
16753,cake bar
16754,rum
16755,salty snack
16756,hamburger meat
16757,chicken
16758,white wine
16759,rolls/buns
16760,sausage
16761,frozen vegetables
16762,sausage
16763,meat
16764,hamburger meat
16765,tropical fruit
16766,bottled water
16767,meat
16768,butter
16769,soda
16770,herbs
16771,other vegetables
16772,oil
16773,waffles
16774,pork
16775,pickled vegetables
16776,candy
16777,chocolate marshmallow
16778,tropical fruit
16779,yogurt
16780,yogurt
16781,frozen potato products
16782,canned beer
16783,ham
16784,butter
16785,specialty bar
16786,berries
16787,yogurt
16788,ham
16789,beef
16790,tropical fruit
16791,other vegetables
16792,liquor
16793,tropical fruit
16794,beverages
16795,citrus fruit
16796,meat
16797,tropical fruit
16798,fruit/vegetable juice
16799,candy
16800,rolls/buns
16801,fruit/vegetable juice
16802,whipped/sour cream
16803,other vegetables
16804,whole milk
16805,whole milk
16806,other vegetables
16807,pip fruit
16808,grapes
16809,cream cheese 
16810,tropical fruit
16811,tropical fruit
16812,margarine
16813,frozen fish
16814,yogurt
16815,root vegetables
16816,soft cheese
16817,root vegetables
16818,tropical fruit
16819,frozen vegetables
16820,meat
16821,citrus fruit
16822,bottled beer
16823,soda
16824,whole milk
16825,domestic eggs
16826,butter
16827,salt
16828,tropical fruit
16829,butter milk
16830,red/blush wine
16831,pork
16832,cereals
16833,other vegetables
16834,chocolate marshmallow
16835,whole milk
16836,pork
16837,whole milk
16838,yogurt
16839,whole milk
16840,whole milk
16841,brown bread
16842,pork
16843,tropical fruit
16844,salty snack
16845,liquor (appetizer)
16846,white bread
16847,canned beer
16848,soda
16849,tropical fruit
16850,UHT-milk
16851,canned beer
16852,other vegetables
16853,whole milk
16854,whole milk
16855,yogurt
16856,brown bread
16857,pork
16858,whole milk
16859,pastry
16860,frozen fish
16861,pip fruit
16862,root vegetables
16863,butter milk
16864,whole milk
16865,tropical fruit
16866,other vegetables
16867,sugar
16868,curd
16869,herbs
16870,tropical fruit
16871,other vegetables
16872,white bread
16873,whole milk
16874,domestic eggs
16875,citrus fruit
16876,pork
16877,other vegetables
16878,canned beer
16879,whole milk
16880,whole milk
16881,pork
16882,tropical fruit
16883,pasta
16884,other vegetables
16885,pip fruit
16886,yogurt
16887,hamburger meat
16888,citrus fruit
16889,pork
16890,newspapers
16891,dessert
16892,bottled water
16893,root vegetables
16894,dessert
16895,bottled water
16896,whole milk
16897,other vegetables
16898,beverages
16899,photo/film
16900,pork
16901,beef
16902,other vegetables
16903,citrus fruit
16904,whole milk
16905,root vegetables
16906,whole milk
16907,whipped/sour cream
16908,whole milk
16909,whole milk
16910,whole milk
16911,hamburger meat
16912,tropical fruit
16913,abrasive cleaner
16914,rolls/buns
16915,whole milk
16916,root vegetables
16917,other vegetables
16918,pickled vegetables
16919,chicken
16920,other vegetables
16921,root vegetables
16922,curd
16923,yogurt
16924,whole milk
16925,meat
16926,other vegetables
16927,citrus fruit
16928,root vegetables
16929,onions
16930,bottled beer
16931,pip fruit
16932,herbs
16933,other vegetables
16934,soda
16935,specialty chocolate
16936,fruit/vegetable juice
16937,pork
16938,root vegetables
16939,red/blush wine
16940,coffee
16941,white bread
16942,citrus fruit
16943,other vegetables
16944,long life bakery product
16945,whole milk
16946,pip fruit
16947,herbs
16948,sausage
16949,cream cheese 
16950,other vegetables
16951,whole milk
16952,rolls/buns
16953,other vegetables
16954,white wine
16955,tropical fruit
16956,other vegetables
16957,root vegetables
16958,whipped/sour cream
16959,pork
16960,meat
16961,whole milk
16962,tropical fruit
16963,tropical fruit
16964,nuts/prunes
16965,female sanitary products
16966,other vegetables
16967,pickled vegetables
16968,tropical fruit
16969,root vegetables
16970,other vegetables
16971,bottled beer
16972,house keeping products
16973,rolls/buns
16974,hamburger meat
16975,other vegetables
16976,other vegetables
16977,meat
16978,napkins
16979,hamburger meat
16980,onions
16981,grapes
16982,dessert
16983,whole milk
16984,frozen vegetables
16985,citrus fruit
16986,yogurt
16987,herbs
16988,other vegetables
16989,dog food
16990,bottled water
16991,onions
16992,other vegetables
16993,onions
16994,beef
16995,citrus fruit
16996,ice cream
16997,meat
16998,beef
16999,whole milk
17000,chicken
17001,whole milk
17002,ham
17003,tropical fruit
17004,other vegetables
17005,other vegetables
17006,root vegetables
17007,root vegetables
17008,whipped/sour cream
17009,butter
17010,pip fruit
17011,bottled beer
17012,curd
17013,canned beer
17014,other vegetables
17015,whole milk
17016,pip fruit
17017,yogurt
17018,oil
17019,domestic eggs
17020,chicken
17021,sugar
17022,dessert
17023,specialty chocolate
17024,newspapers
17025,other vegetables
17026,whole milk
17027,zwieback
17028,bottled water
17029,root vegetables
17030,coffee
17031,chicken
17032,bottled beer
17033,other vegetables
17034,other vegetables
17035,other vegetables
17036,baking powder
17037,shopping bags
17038,other vegetables
17039,newspapers
17040,soda
17041,meat
17042,bottled water
17043,other vegetables
17044,bottled beer
17045,sparkling wine
17046,meat
17047,newspapers
17048,pork
17049,butter milk
17050,ham
17051,waffles
17052,rolls/buns
17053,whipped/sour cream
17054,soda
17055,chocolate
17056,tropical fruit
17057,root vegetables
17058,chicken
17059,pastry
17060,tropical fruit
17061,red/blush wine
17062,whole milk
17063,yogurt
17064,organic products
17065,rolls/buns
17066,hard cheese
17067,pickled vegetables
17068,whole milk
17069,root vegetables
17070,zwieback
17071,whole milk
17072,rolls/buns
17073,whole milk
17074,hygiene articles
17075,curd
17076,rolls/buns
17077,curd
17078,pip fruit
17079,rolls/buns
17080,other vegetables
17081,butter milk
17082,tropical fruit
17083,beef
17084,soda
17085,coffee
17086,dessert
17087,root vegetables
17088,root vegetables
17089,root vegetables
17090,rolls/buns
17091,pip fruit
17092,brown bread
17093,rolls/buns
17094,butter
17095,rolls/buns
17096,candles
17097,yogurt
17098,domestic eggs
17099,pastry
17100,whole milk
17101,other vegetables
17102,fruit/vegetable juice
17103,chicken
17104,pip fruit
17105,soda
17106,whole milk
17107,root vegetables
17108,yogurt
17109,frozen vegetables
17110,oil
17111,whipped/sour cream
17112,beef
17113,UHT-milk
17114,soda
17115,soda
17116,whole milk
17117,bottled water
17118,domestic eggs
17119,beef
17120,bottled beer
17121,whole milk
17122,other vegetables
17123,tropical fruit
17124,other vegetables
17125,other vegetables
17126,whole milk
17127,dishes
17128,dish cleaner
17129,yogurt
17130,whole milk
17131,brandy
17132,brandy
17133,yogurt
17134,pip fruit
17135,other vegetables
17136,dishes
17137,soda
17138,pastry
17139,beef
17140,yogurt
17141,dessert
17142,flower (seeds)
17143,bottled water
17144,liquor
17145,whole milk
17146,curd
17147,other vegetables
17148,other vegetables
17149,pip fruit
17150,chocolate
17151,other vegetables
17152,newspapers
17153,ham
17154,bottled beer
17155,whole milk
17156,frozen fish
17157,sausage
17158,light bulbs
17159,butter
17160,frozen vegetables
17161,herbs
17162,UHT-milk
17163,root vegetables
17164,root vegetables
17165,ice cream
17166,dessert
17167,UHT-milk
17168,whole milk
17169,brown bread
17170,other vegetables
17171,ham
17172,bottled water
17173,butter
17174,soda
17175,whole milk
17176,whole milk
17177,other vegetables
17178,ham
17179,whole milk
17180,white bread
17181,yogurt
17182,whipped/sour cream
17183,specialty chocolate
17184,yogurt
17185,butter milk
17186,onions
17187,fruit/vegetable juice
17188,whole milk
17189,soda
17190,root vegetables
17191,whole milk
17192,herbs
17193,white wine
17194,soda
17195,tropical fruit
17196,margarine
17197,whole milk
17198,root vegetables
17199,soda
17200,soda
17201,bottled water
17202,brown bread
17203,butter milk
17204,pastry
17205,whole milk
17206,cream cheese 
17207,liquor
17208,shopping bags
17209,specialty cheese
17210,grapes
17211,root vegetables
17212,other vegetables
17213,frozen meals
17214,root vegetables
17215,grapes
17216,citrus fruit
17217,other vegetables
17218,other vegetables
17219,other vegetables
17220,misc. beverages
17221,mayonnaise
17222,whole milk
17223,sausage
17224,canned fish
17225,pastry
17226,other vegetables
17227,yogurt
17228,tropical fruit
17229,beverages
17230,artif. sweetener
17231,soda
17232,curd
17233,onions
17234,whole milk
17235,whole milk
17236,whole milk
17237,bottled water
17238,semi-finished bread
17239,citrus fruit
17240,whole milk
17241,citrus fruit
17242,canned beer
17243,pastry
17244,bottled beer
17245,margarine
17246,tropical fruit
17247,salt
17248,cream cheese 
17249,bottled beer
17250,ice cream
17251,rolls/buns
17252,chicken
17253,tidbits
17254,butter milk
17255,other vegetables
17256,citrus fruit
17257,hamburger meat
17258,frozen meals
17259,frozen vegetables
17260,ham
17261,berries
17262,pip fruit
17263,whole milk
17264,pork
17265,tropical fruit
17266,bottled beer
17267,tropical fruit
17268,whole milk
17269,rolls/buns
17270,yogurt
17271,rolls/buns
17272,condensed milk
17273,nuts/prunes
17274,soda
17275,pip fruit
17276,oil
17277,soda
17278,ketchup
17279,other vegetables
17280,whipped/sour cream
17281,yogurt
17282,whole milk
17283,rolls/buns
17284,curd
17285,tropical fruit
17286,coffee
17287,yogurt
17288,frozen vegetables
17289,frozen meals
17290,rolls/buns
17291,frozen vegetables
17292,root vegetables
17293,vinegar
17294,whole milk
17295,candy
17296,cream cheese 
17297,bottled water
17298,brown bread
17299,beef
17300,chicken
17301,pip fruit
17302,hamburger meat
17303,whole milk
17304,brown bread
17305,rolls/buns
17306,margarine
17307,yogurt
17308,chewing gum
17309,ham
17310,canned fish
17311,bottled water
17312,ham
17313,root vegetables
17314,root vegetables
17315,shopping bags
17316,soft cheese
17317,hamburger meat
17318,grapes
17319,meat
17320,pork
17321,onions
17322,herbs
17323,sliced cheese
17324,pip fruit
17325,soda
17326,onions
17327,pork
17328,citrus fruit
17329,canned beer
17330,cat food
17331,whole milk
17332,specialty cheese
17333,whole milk
17334,shopping bags
17335,other vegetables
17336,whole milk
17337,hygiene articles
17338,chicken
17339,chocolate
17340,other vegetables
17341,yogurt
17342,whole milk
17343,butter
17344,soda
17345,hygiene articles
17346,frozen dessert
17347,pip fruit
17348,bottled beer
17349,pip fruit
17350,yogurt
17351,packaged fruit/vegetables
17352,instant coffee
17353,whole milk
17354,chicken
17355,canned beer
17356,coffee
17357,whole milk
17358,shopping bags
17359,liquor
17360,onions
17361,frozen meals
17362,other vegetables
17363,other vegetables
17364,pastry
17365,tropical fruit
17366,seasonal products
17367,tropical fruit
17368,bottled beer
17369,sausage
17370,root vegetables
17371,domestic eggs
17372,frozen dessert
17373,photo/film
17374,whole milk
17375,brown bread
17376,whole milk
17377,butter
17378,tropical fruit
17379,dessert
17380,ham
17381,domestic eggs
17382,ham
17383,brown bread
17384,root vegetables
17385,berries
17386,shopping bags
17387,house keeping products
17388,processed cheese
17389,detergent
17390,other vegetables
17391,domestic eggs
17392,yogurt
17393,cake bar
17394,rolls/buns
17395,cream cheese 
17396,ice cream
17397,vinegar
17398,citrus fruit
17399,packaged fruit/vegetables
17400,rolls/buns
17401,canned vegetables
17402,margarine
17403,brown bread
17404,yogurt
17405,bottled beer
